Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 APH,SVM,0,0,linear,-1,5.666666666666667,10,0.5,1,-1,9
 APH,ZR,0,0,0,0,5.333333333333333,10,-1,-1,-1,9
 APH,KNN,0,0,euclidean,11,9.333333333333334,20,-1,-1,9,9
 APH,RF,10,30,0,-1,10.777777777777779,20,-1,-1,-1,7
 APH,SVM,0,0,poly,-1,11.444444444444445,20,0.5,3,-1,7
 APH,ZR,0,0,0,0,9.666666666666666,20,-1,-1,-1,0
 APH,KNN,0,0,euclidean,11,13.666666666666666,30,-1,-1,5,8
 APH,RF,20,40,0,-1,14.88888888888889,30,-1,-1,-1,3
 APH,SVM,0,0,poly,-1,14.555555555555555,30,10,3,-1,4
 APH,ZR,0,0,0,0,13.88888888888889,30,-1,-1,-1,2
 APH,KNN,0,0,euclidean,11,20.11111111111111,40,-1,-1,3,26
 APH,RF,40,10,0,-1,19.11111111111111,40,-1,-1,-1,35
 APH,SVM,0,0,poly,-1,19.0,40,10,3,-1,36
 APH,ZR,0,0,0,0,18.444444444444443,40,-1,-1,-1,36
 APH,KNN,0,0,chebyshev,11,22.88888888888889,50,-1,-1,9,11
 APH,RF,20,30,0,-1,29.22222222222222,50,-1,-1,-1,28
 APH,SVM,0,0,poly,-1,29.555555555555557,50,1,3,-1,31
 APH,ZR,0,0,0,0,29.444444444444443,50,-1,-1,-1,31
 APH,KNN,0,0,euclidean,11,31.22222222222222,60,-1,-1,9,31
 APH,RF,20,10,0,-1,38.44444444444444,60,-1,-1,-1,54
 APH,SVM,0,0,linear,-1,38.888888888888886,60,0.5,1,-1,56
 APH,ZR,0,0,0,0,38.888888888888886,60,-1,-1,-1,56
 APH,KNN,0,0,canberra,11,45.77777777777778,70,-1,-1,5,46
 APH,RF,10,40,0,-1,50.77777777777778,70,-1,-1,-1,52
 APH,SVM,0,0,linear,-1,51.111111111111114,70,0.5,1,-1,51
 APH,ZR,0,0,0,0,51.111111111111114,70,-1,-1,-1,51
 APH,KNN,0,0,euclidean,11,54.44444444444444,80,-1,-1,11,31
 APH,RF,20,40,0,-1,57.44444444444444,80,-1,-1,-1,32
 APH,SVM,0,0,linear,-1,58.888888888888886,80,0.5,1,-1,34
 APH,ZR,0,0,0,0,58.888888888888886,80,-1,-1,-1,34
 APH,KNN,0,0,chebyshev,11,59.0,90,-1,-1,11,49
 APH,RF,40,40,0,-1,61.111111111111114,90,-1,-1,-1,44
 APH,SVM,0,0,linear,-1,63.44444444444444,90,0.5,1,-1,34
 APH,ZR,0,0,0,0,63.44444444444444,90,-1,-1,-1,34
 APH,KNN,0,0,chebyshev,11,63.75,100,-1,-1,3,42
 APH,RF,20,30,0,-1,67.375,100,-1,-1,-1,54
 APH,SVM,0,0,linear,-1,70.375,100,0.5,1,-1,57
 APH,ZR,0,0,0,0,70.375,100,-1,-1,-1,57
 
